datetimeUTC,USGS:05320500:63160:00000,USGS:05320500:63160:00000_qualifiers
2022-07-30 03:00:00+00:00,777.88,P
2022-07-30 03:15:00+00:00,777.87,P
2022-07-30 03:30:00+00:00,777.88,P
2022-07-30 03:45:00+00:00,777.88,P
2022-07-30 04:00:00+00:00,777.88,P
2022-07-30 04:15:00+00:00,777.88,P
2022-07-30 04:30:00+00:00,777.88,P
2022-07-30 04:45:00+00:00,777.88,P
2022-07-30 05:00:00+00:00,777.88,P
2022-07-30 05:15:00+00:00,777.88,P
2022-07-30 05:30:00+00:00,777.88,P
2022-07-30 05:45:00+00:00,777.88,P
2022-07-30 06:00:00+00:00,777.88,P
2022-07-30 06:15:00+00:00,777.87,P
2022-07-30 06:30:00+00:00,777.88,P
2022-07-30 06:45:00+00:00,777.88,P
2022-07-30 07:00:00+00:00,777.87,P
2022-07-30 07:15:00+00:00,777.87,P
2022-07-30 07:30:00+00:00,777.87,P
2022-07-30 07:45:00+00:00,777.88,P
2022-07-30 08:00:00+00:00,777.87,P
2022-07-30 08:15:00+00:00,777.88,P
2022-07-30 08:30:00+00:00,777.87,P
2022-07-30 08:45:00+00:00,777.87,P
2022-07-30 09:00:00+00:00,777.88,P
2022-07-30 09:15:00+00:00,777.87,P
2022-07-30 09:30:00+00:00,777.87,P
2022-07-30 09:45:00+00:00,777.87,P
2022-07-30 10:00:00+00:00,777.88,P
2022-07-30 10:15:00+00:00,777.87,P
2022-07-30 10:30:00+00:00,777.86,P
2022-07-30 10:45:00+00:00,777.87,P
2022-07-30 11:00:00+00:00,777.87,P
2022-07-30 11:15:00+00:00,777.87,P
2022-07-30 11:30:00+00:00,777.87,P
2022-07-30 11:45:00+00:00,777.87,P
2022-07-30 12:00:00+00:00,777.86,P
2022-07-30 12:15:00+00:00,777.87,P
2022-07-30 12:30:00+00:00,777.87,P
2022-07-30 12:45:00+00:00,777.86,P
2022-07-30 13:00:00+00:00,777.86,P
2022-07-30 13:15:00+00:00,777.86,P
2022-07-30 13:30:00+00:00,777.86,P
2022-07-30 13:45:00+00:00,777.86,P
2022-07-30 14:00:00+00:00,777.87,P
2022-07-30 14:15:00+00:00,777.86,P
2022-07-30 14:30:00+00:00,777.88,P
2022-07-30 14:45:00+00:00,777.86,P
2022-07-30 15:00:00+00:00,777.86,P
2022-07-30 15:15:00+00:00,777.87,P
2022-07-30 15:30:00+00:00,777.86,P
2022-07-30 15:45:00+00:00,777.86,P
2022-07-30 16:00:00+00:00,777.87,P
2022-07-30 16:15:00+00:00,777.86,P
2022-07-30 16:30:00+00:00,777.86,P
2022-07-30 16:45:00+00:00,777.86,P
2022-07-30 17:00:00+00:00,777.85,P
2022-07-30 17:15:00+00:00,777.86,P
2022-07-30 17:30:00+00:00,777.86,P
2022-07-30 17:45:00+00:00,777.86,P
2022-07-30 18:00:00+00:00,777.86,P
2022-07-30 18:15:00+00:00,777.85,P
2022-07-30 18:30:00+00:00,777.86,P
2022-07-30 18:45:00+00:00,777.86,P
2022-07-30 19:00:00+00:00,777.86,P
2022-07-30 19:15:00+00:00,777.85,P
2022-07-30 19:30:00+00:00,777.85,P
2022-07-30 19:45:00+00:00,777.86,P
2022-07-30 20:00:00+00:00,777.85,P
2022-07-30 20:15:00+00:00,777.85,P
2022-07-30 20:30:00+00:00,777.85,P
2022-07-30 20:45:00+00:00,777.85,P
2022-07-30 21:00:00+00:00,777.85,P
2022-07-30 21:15:00+00:00,777.85,P
2022-07-30 21:30:00+00:00,777.84,P
2022-07-30 21:45:00+00:00,777.85,P
2022-07-30 22:00:00+00:00,777.85,P
2022-07-30 22:15:00+00:00,777.84,P
2022-07-30 22:30:00+00:00,777.84,P
2022-07-30 22:45:00+00:00,777.84,P
2022-07-30 23:00:00+00:00,777.84,P
2022-07-30 23:15:00+00:00,777.85,P
2022-07-30 23:30:00+00:00,777.84,P
2022-07-30 23:45:00+00:00,777.84,P
2022-07-31 00:00:00+00:00,777.85,P
2022-07-31 00:15:00+00:00,777.84,P
2022-07-31 00:30:00+00:00,777.85,P
2022-07-31 00:45:00+00:00,777.84,P
2022-07-31 01:00:00+00:00,777.83,P
2022-07-31 01:15:00+00:00,777.84,P
2022-07-31 01:30:00+00:00,777.84,P
2022-07-31 01:45:00+00:00,777.84,P
2022-07-31 02:00:00+00:00,777.83,P
2022-07-31 02:15:00+00:00,777.83,P
2022-07-31 02:30:00+00:00,777.84,P
2022-07-31 02:45:00+00:00,777.84,P
2022-07-31 03:00:00+00:00,777.83,P
2022-07-31 03:15:00+00:00,777.82,P
2022-07-31 03:30:00+00:00,777.83,P
2022-07-31 03:45:00+00:00,777.83,P
2022-07-31 04:00:00+00:00,777.83,P
2022-07-31 04:15:00+00:00,777.83,P
2022-07-31 04:30:00+00:00,777.82,P
2022-07-31 04:45:00+00:00,777.84,P
2022-07-31 05:00:00+00:00,777.84,P
2022-07-31 05:15:00+00:00,777.82,P
2022-07-31 05:30:00+00:00,777.82,P
2022-07-31 05:45:00+00:00,777.82,P
2022-07-31 06:00:00+00:00,777.82,P
2022-07-31 06:15:00+00:00,777.83,P
2022-07-31 06:30:00+00:00,777.82,P
2022-07-31 06:45:00+00:00,777.83,P
2022-07-31 07:00:00+00:00,777.82,P
2022-07-31 07:15:00+00:00,777.83,P
2022-07-31 07:30:00+00:00,777.81,P
2022-07-31 07:45:00+00:00,777.82,P
2022-07-31 08:00:00+00:00,777.82,P
2022-07-31 08:15:00+00:00,777.82,P
2022-07-31 08:30:00+00:00,777.82,P
2022-07-31 08:45:00+00:00,777.82,P
2022-07-31 09:00:00+00:00,777.82,P
2022-07-31 09:15:00+00:00,777.82,P
2022-07-31 09:30:00+00:00,777.82,P
2022-07-31 09:45:00+00:00,777.81,P
2022-07-31 10:00:00+00:00,777.82,P
2022-07-31 10:15:00+00:00,777.82,P
2022-07-31 10:30:00+00:00,777.81,P
2022-07-31 10:45:00+00:00,777.81,P
2022-07-31 11:00:00+00:00,777.82,P
2022-07-31 11:15:00+00:00,777.82,P
2022-07-31 11:30:00+00:00,777.82,P
2022-07-31 11:45:00+00:00,777.81,P
2022-07-31 12:00:00+00:00,777.82,P
2022-07-31 12:15:00+00:00,777.82,P
2022-07-31 12:30:00+00:00,777.81,P
2022-07-31 12:45:00+00:00,777.81,P
2022-07-31 13:00:00+00:00,777.81,P
2022-07-31 13:15:00+00:00,777.81,P
2022-07-31 13:30:00+00:00,777.81,P
2022-07-31 13:45:00+00:00,777.81,P
2022-07-31 14:00:00+00:00,777.8,P
2022-07-31 14:15:00+00:00,777.8,P
2022-07-31 14:30:00+00:00,777.81,P
2022-07-31 14:45:00+00:00,777.8,P
2022-07-31 15:00:00+00:00,777.81,P
2022-07-31 15:15:00+00:00,777.81,P
2022-07-31 15:30:00+00:00,777.8,P
2022-07-31 15:45:00+00:00,777.81,P
2022-07-31 16:00:00+00:00,777.81,P
2022-07-31 16:15:00+00:00,777.8,P
2022-07-31 16:30:00+00:00,777.8,P
2022-07-31 16:45:00+00:00,777.81,P
2022-07-31 17:00:00+00:00,777.81,P
2022-07-31 17:15:00+00:00,777.81,P
2022-07-31 17:30:00+00:00,777.8,P
2022-07-31 17:45:00+00:00,777.8,P
2022-07-31 18:00:00+00:00,777.81,P
2022-07-31 18:15:00+00:00,777.81,P
2022-07-31 18:30:00+00:00,777.8,P
2022-07-31 18:45:00+00:00,777.8,P
2022-07-31 19:00:00+00:00,777.81,P
2022-07-31 19:15:00+00:00,777.8,P
2022-07-31 19:30:00+00:00,777.8,P
2022-07-31 19:45:00+00:00,777.8,P
2022-07-31 20:00:00+00:00,777.8,P
2022-07-31 20:15:00+00:00,777.8,P
2022-07-31 20:30:00+00:00,777.8,P
2022-07-31 20:45:00+00:00,777.8,P
2022-07-31 21:00:00+00:00,777.8,P
2022-07-31 21:15:00+00:00,777.79,P
2022-07-31 21:30:00+00:00,777.8,P
2022-07-31 21:45:00+00:00,777.79,P
2022-07-31 22:00:00+00:00,777.79,P
2022-07-31 22:15:00+00:00,777.8,P
2022-07-31 22:30:00+00:00,777.79,P
2022-07-31 22:45:00+00:00,777.8,P
2022-07-31 23:00:00+00:00,777.8,P
2022-07-31 23:15:00+00:00,777.8,P
2022-07-31 23:30:00+00:00,777.79,P
2022-07-31 23:45:00+00:00,777.79,P
2022-08-01 00:00:00+00:00,777.78,P
2022-08-01 00:15:00+00:00,777.79,P
2022-08-01 00:30:00+00:00,777.78,P
2022-08-01 00:45:00+00:00,777.79,P
2022-08-01 01:00:00+00:00,777.79,P
2022-08-01 01:15:00+00:00,777.79,P
2022-08-01 01:30:00+00:00,777.79,P
2022-08-01 01:45:00+00:00,777.78,P
2022-08-01 02:00:00+00:00,777.79,P
2022-08-01 02:15:00+00:00,777.78,P
2022-08-01 02:30:00+00:00,777.78,P
2022-08-01 02:45:00+00:00,777.77,P
2022-08-01 03:00:00+00:00,777.77,P
2022-08-01 03:15:00+00:00,777.78,P
2022-08-01 03:30:00+00:00,777.78,P
2022-08-01 03:45:00+00:00,777.78,P
2022-08-01 04:00:00+00:00,777.78,P
2022-08-01 04:15:00+00:00,777.78,P
2022-08-01 04:30:00+00:00,777.79,P
2022-08-01 04:45:00+00:00,777.78,P
2022-08-01 05:00:00+00:00,777.78,P
2022-08-01 05:15:00+00:00,777.78,P
2022-08-01 05:30:00+00:00,777.77,P
2022-08-01 05:45:00+00:00,777.77,P
2022-08-01 06:00:00+00:00,777.77,P
2022-08-01 06:15:00+00:00,777.78,P
2022-08-01 06:30:00+00:00,777.77,P
2022-08-01 06:45:00+00:00,777.78,P
2022-08-01 07:00:00+00:00,777.78,P
2022-08-01 07:15:00+00:00,777.78,P
2022-08-01 07:30:00+00:00,777.78,P
2022-08-01 07:45:00+00:00,777.78,P
2022-08-01 08:00:00+00:00,777.77,P
2022-08-01 08:15:00+00:00,777.78,P
2022-08-01 08:30:00+00:00,777.77,P
2022-08-01 08:45:00+00:00,777.77,P
2022-08-01 09:00:00+00:00,777.78,P
2022-08-01 09:15:00+00:00,777.77,P
2022-08-01 09:30:00+00:00,777.78,P
2022-08-01 09:45:00+00:00,777.77,P
2022-08-01 10:00:00+00:00,777.77,P
2022-08-01 10:15:00+00:00,777.76,P
2022-08-01 10:30:00+00:00,777.77,P
2022-08-01 10:45:00+00:00,777.77,P
2022-08-01 11:00:00+00:00,777.76,P
2022-08-01 11:15:00+00:00,777.78,P
2022-08-01 11:30:00+00:00,777.76,P
2022-08-01 11:45:00+00:00,777.77,P
2022-08-01 12:00:00+00:00,777.77,P
2022-08-01 12:15:00+00:00,777.77,P
2022-08-01 12:30:00+00:00,777.77,P
2022-08-01 12:45:00+00:00,777.76,P
2022-08-01 13:00:00+00:00,777.76,P
2022-08-01 13:15:00+00:00,777.76,P
2022-08-01 13:30:00+00:00,777.76,P
2022-08-01 13:45:00+00:00,777.76,P
2022-08-01 14:00:00+00:00,777.76,P
2022-08-01 14:15:00+00:00,777.76,P
2022-08-01 14:30:00+00:00,777.76,P
2022-08-01 14:45:00+00:00,777.76,P
2022-08-01 15:00:00+00:00,777.76,P
2022-08-01 15:15:00+00:00,777.76,P
2022-08-01 15:30:00+00:00,777.76,P
2022-08-01 15:45:00+00:00,777.76,P
2022-08-01 16:00:00+00:00,777.75,P
2022-08-01 16:15:00+00:00,777.76,P
2022-08-01 16:30:00+00:00,777.76,P
2022-08-01 16:45:00+00:00,777.77,P
2022-08-01 17:00:00+00:00,777.76,P
2022-08-01 17:15:00+00:00,777.76,P
2022-08-01 17:30:00+00:00,777.76,P
2022-08-01 17:45:00+00:00,777.77,P
2022-08-01 18:00:00+00:00,777.76,P
2022-08-01 18:15:00+00:00,777.76,P
2022-08-01 18:30:00+00:00,777.76,P
2022-08-01 18:45:00+00:00,777.76,P
2022-08-01 19:00:00+00:00,777.76,P
2022-08-01 19:15:00+00:00,777.76,P
2022-08-01 19:30:00+00:00,777.76,P
2022-08-01 19:45:00+00:00,777.76,P
2022-08-01 20:00:00+00:00,777.76,P
2022-08-01 20:15:00+00:00,777.76,P
2022-08-01 20:30:00+00:00,777.77,P
2022-08-01 20:45:00+00:00,777.76,P
2022-08-01 21:00:00+00:00,777.76,P
2022-08-01 21:15:00+00:00,777.76,P
2022-08-01 21:30:00+00:00,777.76,P
2022-08-01 21:45:00+00:00,777.76,P
2022-08-01 22:00:00+00:00,777.76,P
2022-08-01 22:15:00+00:00,777.76,P
2022-08-01 22:30:00+00:00,777.75,P
2022-08-01 22:45:00+00:00,777.76,P
2022-08-01 23:00:00+00:00,777.76,P
2022-08-01 23:15:00+00:00,777.76,P
2022-08-01 23:30:00+00:00,777.75,P
2022-08-01 23:45:00+00:00,777.75,P
2022-08-02 00:00:00+00:00,777.76,P
2022-08-02 00:15:00+00:00,777.76,P
2022-08-02 00:30:00+00:00,777.75,P
2022-08-02 00:45:00+00:00,777.75,P
2022-08-02 01:00:00+00:00,777.75,P
2022-08-02 01:15:00+00:00,777.75,P
2022-08-02 01:30:00+00:00,777.75,P
2022-08-02 01:45:00+00:00,777.74,P
2022-08-02 02:00:00+00:00,777.75,P
2022-08-02 02:15:00+00:00,777.76,P
2022-08-02 02:30:00+00:00,777.74,P
2022-08-02 02:45:00+00:00,777.75,P
2022-08-02 03:00:00+00:00,777.75,P
2022-08-02 03:15:00+00:00,777.75,P
2022-08-02 03:30:00+00:00,777.74,P
2022-08-02 03:45:00+00:00,777.73,P
2022-08-02 04:00:00+00:00,777.74,P
2022-08-02 04:15:00+00:00,777.74,P
2022-08-02 04:30:00+00:00,777.74,P
2022-08-02 04:45:00+00:00,777.74,P
2022-08-02 05:00:00+00:00,777.74,P
2022-08-02 05:15:00+00:00,777.74,P
2022-08-02 05:30:00+00:00,777.73,P
2022-08-02 05:45:00+00:00,777.74,P
2022-08-02 06:00:00+00:00,777.73,P
2022-08-02 06:15:00+00:00,777.73,P
2022-08-02 06:30:00+00:00,777.74,P
2022-08-02 06:45:00+00:00,777.74,P
2022-08-02 07:00:00+00:00,777.74,P
2022-08-02 07:15:00+00:00,777.74,P
2022-08-02 07:30:00+00:00,777.73,P
2022-08-02 07:45:00+00:00,777.74,P
2022-08-02 08:00:00+00:00,777.73,P
2022-08-02 08:15:00+00:00,777.73,P
2022-08-02 08:30:00+00:00,777.73,P
2022-08-02 08:45:00+00:00,777.73,P
2022-08-02 09:00:00+00:00,777.73,P
2022-08-02 09:15:00+00:00,777.73,P
2022-08-02 09:30:00+00:00,777.73,P
2022-08-02 09:45:00+00:00,777.73,P
2022-08-02 10:00:00+00:00,777.73,P
2022-08-02 10:15:00+00:00,777.72,P
2022-08-02 10:30:00+00:00,777.72,P
2022-08-02 10:45:00+00:00,777.73,P
2022-08-02 11:00:00+00:00,777.73,P
2022-08-02 11:15:00+00:00,777.73,P
2022-08-02 11:30:00+00:00,777.73,P
2022-08-02 11:45:00+00:00,777.72,P
2022-08-02 12:00:00+00:00,777.73,P
2022-08-02 12:15:00+00:00,777.72,P
2022-08-02 12:30:00+00:00,777.73,P
2022-08-02 12:45:00+00:00,777.73,P
2022-08-02 13:00:00+00:00,777.72,P
2022-08-02 13:15:00+00:00,777.72,P
2022-08-02 13:30:00+00:00,777.72,P
2022-08-02 13:45:00+00:00,777.72,P
2022-08-02 14:00:00+00:00,777.73,P
2022-08-02 14:15:00+00:00,777.72,P
2022-08-02 14:30:00+00:00,777.72,P
2022-08-02 14:45:00+00:00,777.72,P
2022-08-02 15:00:00+00:00,777.73,P
2022-08-02 15:15:00+00:00,777.73,P
2022-08-02 15:30:00+00:00,777.72,P
2022-08-02 15:45:00+00:00,777.73,P
2022-08-02 16:00:00+00:00,777.72,P
2022-08-02 16:15:00+00:00,777.73,P
2022-08-02 16:30:00+00:00,777.72,P
2022-08-02 16:45:00+00:00,777.72,P
2022-08-02 17:00:00+00:00,777.73,P
2022-08-02 17:15:00+00:00,777.73,P
2022-08-02 17:30:00+00:00,777.72,P
2022-08-02 17:45:00+00:00,777.71,P
2022-08-02 18:00:00+00:00,777.73,P
2022-08-02 18:15:00+00:00,777.73,P
2022-08-02 18:30:00+00:00,777.72,P
2022-08-02 18:45:00+00:00,777.73,P
2022-08-02 19:00:00+00:00,777.72,P
2022-08-02 19:15:00+00:00,777.73,P
2022-08-02 19:30:00+00:00,777.72,P
2022-08-02 19:45:00+00:00,777.73,P
2022-08-02 20:00:00+00:00,777.72,P
2022-08-02 20:15:00+00:00,777.72,P
2022-08-02 20:30:00+00:00,777.72,P
2022-08-02 20:45:00+00:00,777.72,P
2022-08-02 21:00:00+00:00,777.71,P
2022-08-02 21:15:00+00:00,777.71,P
2022-08-02 21:30:00+00:00,777.72,P
2022-08-02 21:45:00+00:00,777.71,P
2022-08-02 22:00:00+00:00,777.71,P
2022-08-02 22:15:00+00:00,777.71,P
2022-08-02 22:30:00+00:00,777.71,P
2022-08-02 22:45:00+00:00,777.72,P
2022-08-02 23:00:00+00:00,777.71,P
2022-08-02 23:15:00+00:00,777.71,P
2022-08-02 23:30:00+00:00,777.71,P
2022-08-02 23:45:00+00:00,777.71,P
2022-08-03 00:00:00+00:00,777.71,P
2022-08-03 00:15:00+00:00,777.71,P
2022-08-03 00:30:00+00:00,777.71,P
2022-08-03 00:45:00+00:00,777.72,P
2022-08-03 01:00:00+00:00,777.71,P
2022-08-03 01:15:00+00:00,777.7,P
2022-08-03 01:30:00+00:00,777.7,P
2022-08-03 01:45:00+00:00,777.71,P
2022-08-03 02:00:00+00:00,777.71,P
2022-08-03 02:15:00+00:00,777.7,P
2022-08-03 02:30:00+00:00,777.7,P
2022-08-03 02:45:00+00:00,777.71,P
2022-08-03 03:00:00+00:00,777.7,P
2022-08-03 03:15:00+00:00,777.7,P
2022-08-03 03:30:00+00:00,777.7,P
2022-08-03 03:45:00+00:00,777.7,P
2022-08-03 04:00:00+00:00,777.71,P
2022-08-03 04:15:00+00:00,777.7,P
2022-08-03 04:30:00+00:00,777.7,P
2022-08-03 04:45:00+00:00,777.7,P
2022-08-03 05:00:00+00:00,777.7,P
2022-08-03 05:15:00+00:00,777.7,P
2022-08-03 05:30:00+00:00,777.7,P
2022-08-03 05:45:00+00:00,777.69,P
2022-08-03 06:00:00+00:00,777.7,P
2022-08-03 06:15:00+00:00,777.7,P
2022-08-03 06:30:00+00:00,777.7,P
2022-08-03 06:45:00+00:00,777.7,P
2022-08-03 07:00:00+00:00,777.7,P
2022-08-03 07:15:00+00:00,777.7,P
2022-08-03 07:30:00+00:00,777.71,P
2022-08-03 07:45:00+00:00,777.71,P
2022-08-03 08:00:00+00:00,777.71,P
2022-08-03 08:15:00+00:00,777.71,P
2022-08-03 08:30:00+00:00,777.71,P
2022-08-03 08:45:00+00:00,777.71,P
2022-08-03 09:00:00+00:00,777.71,P
2022-08-03 09:15:00+00:00,777.71,P
2022-08-03 09:30:00+00:00,777.71,P
2022-08-03 09:45:00+00:00,777.71,P
2022-08-03 10:00:00+00:00,777.7,P
2022-08-03 10:15:00+00:00,777.71,P
2022-08-03 10:30:00+00:00,777.71,P
2022-08-03 10:45:00+00:00,777.7,P
2022-08-03 11:00:00+00:00,777.71,P
2022-08-03 11:15:00+00:00,777.7,P
2022-08-03 11:30:00+00:00,777.71,P
2022-08-03 11:45:00+00:00,777.7,P
2022-08-03 12:00:00+00:00,777.71,P
2022-08-03 12:15:00+00:00,777.71,P
2022-08-03 12:30:00+00:00,777.71,P
2022-08-03 12:45:00+00:00,777.71,P
2022-08-03 13:00:00+00:00,777.7,P
2022-08-03 13:15:00+00:00,777.71,P
2022-08-03 13:30:00+00:00,777.71,P
2022-08-03 13:45:00+00:00,777.71,P
2022-08-03 14:00:00+00:00,777.71,P
2022-08-03 14:15:00+00:00,777.71,P
2022-08-03 14:30:00+00:00,777.71,P
2022-08-03 14:45:00+00:00,777.71,P
2022-08-03 15:00:00+00:00,777.71,P
2022-08-03 15:15:00+00:00,777.71,P
2022-08-03 15:30:00+00:00,777.71,P
2022-08-03 15:45:00+00:00,777.71,P
2022-08-03 16:00:00+00:00,777.71,P
2022-08-03 16:15:00+00:00,777.71,P
2022-08-03 16:30:00+00:00,777.71,P
2022-08-03 16:45:00+00:00,777.71,P
2022-08-03 17:00:00+00:00,777.7,P
2022-08-03 17:15:00+00:00,777.71,P
2022-08-03 17:30:00+00:00,777.71,P
2022-08-03 17:45:00+00:00,777.71,P
2022-08-03 18:00:00+00:00,777.71,P
2022-08-03 18:15:00+00:00,777.71,P
2022-08-03 18:30:00+00:00,777.71,P
2022-08-03 18:45:00+00:00,777.7,P
2022-08-03 19:00:00+00:00,777.71,P
2022-08-03 19:15:00+00:00,777.7,P
2022-08-03 19:30:00+00:00,777.71,P
2022-08-03 19:45:00+00:00,777.71,P
2022-08-03 20:00:00+00:00,777.7,P
2022-08-03 20:15:00+00:00,777.71,P
2022-08-03 20:30:00+00:00,777.7,P
2022-08-03 20:45:00+00:00,777.71,P
2022-08-03 21:00:00+00:00,777.7,P
2022-08-03 21:15:00+00:00,777.71,P
2022-08-03 21:30:00+00:00,777.7,P
2022-08-03 21:45:00+00:00,777.71,P
2022-08-03 22:00:00+00:00,777.7,P
2022-08-03 22:15:00+00:00,777.7,P
2022-08-03 22:30:00+00:00,777.71,P
2022-08-03 22:45:00+00:00,777.7,P
2022-08-03 23:00:00+00:00,777.71,P
2022-08-03 23:15:00+00:00,777.7,P
2022-08-03 23:30:00+00:00,777.7,P
2022-08-03 23:45:00+00:00,777.71,P
2022-08-04 00:00:00+00:00,777.7,P
2022-08-04 00:15:00+00:00,777.7,P
2022-08-04 00:30:00+00:00,777.7,P
2022-08-04 00:45:00+00:00,777.7,P
2022-08-04 01:00:00+00:00,777.69,P
2022-08-04 01:15:00+00:00,777.71,P
2022-08-04 01:30:00+00:00,777.7,P
2022-08-04 01:45:00+00:00,777.7,P
2022-08-04 02:00:00+00:00,777.7,P
2022-08-04 02:15:00+00:00,777.69,P
2022-08-04 02:30:00+00:00,777.71,P
2022-08-04 02:45:00+00:00,777.7,P
2022-08-04 03:00:00+00:00,777.7,P
2022-08-04 03:15:00+00:00,777.7,P
2022-08-04 03:30:00+00:00,777.7,P
2022-08-04 03:45:00+00:00,777.7,P
2022-08-04 04:00:00+00:00,777.71,P
2022-08-04 04:15:00+00:00,777.69,P
2022-08-04 04:30:00+00:00,777.7,P
2022-08-04 04:45:00+00:00,777.7,P
2022-08-04 05:00:00+00:00,777.7,P
2022-08-04 05:15:00+00:00,777.7,P
2022-08-04 05:30:00+00:00,777.69,P
2022-08-04 05:45:00+00:00,777.69,P
2022-08-04 06:00:00+00:00,777.7,P
2022-08-04 06:15:00+00:00,777.7,P
2022-08-04 06:30:00+00:00,777.68,P
2022-08-04 06:45:00+00:00,777.69,P
2022-08-04 07:00:00+00:00,777.69,P
2022-08-04 07:15:00+00:00,777.69,P
2022-08-04 07:30:00+00:00,777.69,P
2022-08-04 07:45:00+00:00,777.69,P
2022-08-04 08:00:00+00:00,777.68,P
2022-08-04 08:15:00+00:00,777.69,P
2022-08-04 08:30:00+00:00,777.7,P
2022-08-04 08:45:00+00:00,777.68,P
2022-08-04 09:00:00+00:00,777.68,P
2022-08-04 09:15:00+00:00,777.69,P
2022-08-04 09:30:00+00:00,777.68,P
2022-08-04 09:45:00+00:00,777.68,P
2022-08-04 10:00:00+00:00,777.68,P
2022-08-04 10:15:00+00:00,777.68,P
2022-08-04 10:30:00+00:00,777.68,P
2022-08-04 10:45:00+00:00,777.68,P
2022-08-04 11:00:00+00:00,777.69,P
2022-08-04 11:15:00+00:00,777.68,P
2022-08-04 11:30:00+00:00,777.67,P
2022-08-04 11:45:00+00:00,777.68,P
2022-08-04 12:00:00+00:00,777.67,P
